time,rms,region,measure,x,y
120.28,1,Chorus,1,0.016687,0.909932
120.30,1,Chorus,1,0.016684,0.909895
120.32,1,Chorus,1,0.016687,0.909889
120.34,1,Chorus,1,0.016687,0.909889
120.36,1,Chorus,1,0.016682,0.909856
120.38,1,Chorus,1,0.016684,0.909822
120.40,1,Chorus,1,0.016684,0.909822
120.42,1,Chorus,1,0.016684,0.909819
120.44,1,Chorus,1,0.016683,0.909789
120.46,1,Chorus,2,0.016683,0.909789
120.48,1,Chorus,2,0.01669,0.90982
120.50,1,Chorus,2,0.016672,0.90983
120.52,1,Chorus,2,0.016672,0.90983
120.54,1,Chorus,2,0.016682,0.909831
120.56,1,Chorus,2,0.01668,0.909825
120.58,1,Chorus,2,0.01668,0.909825
120.60,1,Chorus,2,0.016677,0.909828
120.62,1,Chorus,2,0.016669,0.909842
120.64,1,Chorus,2,0.016669,0.909842
120.66,1,Chorus,2,0.016671,0.909865
120.68,1,Chorus,2,0.016668,0.909869
120.70,1,Chorus,2,0.016668,0.909869
120.72,1,Chorus,2,0.016679,0.909869
120.74,1,Chorus,2,0.016662,0.909874
120.76,1,Chorus,2,0.016662,0.909874
120.78,1,Chorus,2,0.016667,0.909873
120.80,1,Chorus,2,0.016665,0.909871
120.82,1,Chorus,2,0.016665,0.909871
120.84,1,Chorus,2,0.016661,0.909871
120.86,1,Chorus,2,0.016661,0.909865
120.88,1,Chorus,2,0.016661,0.909865
120.90,1,Chorus,2,0.016661,0.909871
120.92,1,Chorus,3,0.016668,0.909871
120.94,1,Chorus,3,0.016668,0.909871
120.96,1,Chorus,3,0.016664,0.909868
120.98,1,Chorus,3,0.016667,0.909865
121.00,1,Chorus,3,0.016667,0.909865
121.02,1,Chorus,3,0.016664,0.909854
121.04,1,Chorus,3,0.01666,0.909856
121.06,1,Chorus,3,0.01666,0.909856
121.08,1,Chorus,3,0.016661,0.909854
121.10,1,Chorus,3,0.016664,0.909863
121.12,1,Chorus,3,0.016664,0.909863
121.14,1,Chorus,3,0.016664,0.90985
121.16,1,Chorus,3,0.016663,0.909836
121.18,1,Chorus,3,0.016663,0.909836
121.20,1,Chorus,3,0.016652,0.909825
121.22,1,Chorus,3,0.01666,0.909785
121.24,1,Chorus,3,0.01666,0.909785
121.26,1,Chorus,3,0.016664,0.909797
121.28,1,Chorus,3,0.016668,0.909761
121.30,1,Chorus,3,0.016668,0.909761
121.32,1,Chorus,3,0.01667,0.909757
121.34,1,Chorus,3,0.01667,0.909729
121.36,1,Chorus,3,0.01667,0.909729
121.38,1,Chorus,4,0.016674,0.909721
121.40,1,Chorus,4,0.01667,0.909723
121.42,1,Chorus,4,0.01667,0.909723
121.44,1,Chorus,4,0.016667,0.909723
121.46,1,Chorus,4,0.016667,0.909721
121.48,1,Chorus,4,0.016667,0.909721
121.50,1,Chorus,4,0.016667,0.909723
121.52,1,Chorus,4,0.016671,0.909721
121.54,1,Chorus,4,0.016671,0.909721
121.56,1,Chorus,4,0.016673,0.909719
121.58,1,Chorus,4,0.016675,0.909643
121.60,1,Chorus,4,0.016675,0.909643
121.62,1,Chorus,4,0.016672,0.90959
121.64,1,Chorus,4,0.016674,0.90958
121.66,1,Chorus,4,0.016674,0.90958
121.68,1,Chorus,4,0.016675,0.90958
121.70,1,Chorus,4,0.016672,0.909578
121.72,1,Chorus,4,0.016672,0.909578
121.74,1,Chorus,4,0.016683,0.909572
121.76,1,Chorus,4,0.016677,0.90957
121.78,1,Chorus,4,0.016677,0.90957
121.80,1,Chorus,4,0.016677,0.909569
121.82,1,Chorus,4,0.016675,0.90957
121.84,1,Chorus,1,0.016675,0.90957
121.86,1,Chorus,1,0.016677,0.909572
121.88,1,Chorus,1,0.016675,0.909567
121.90,1,Chorus,1,0.016675,0.909567
121.92,1,Chorus,1,0.016674,0.909569
121.94,1,Chorus,1,0.016674,0.90957
121.96,1,Chorus,1,0.016674,0.90957
121.98,1,Chorus,1,0.016677,0.909581
122.00,1,Chorus,1,0.016674,0.90957
122.02,1,Chorus,1,0.016674,0.90957
122.04,1,Chorus,1,0.01668,0.909569
122.06,1,Chorus,1,0.016674,0.909572
122.08,1,Chorus,1,0.016674,0.909572
122.10,1,Chorus,1,0.01668,0.909542
122.12,1,Chorus,1,0.016675,0.909569
122.14,1,Chorus,1,0.016675,0.909569
122.16,1,Chorus,1,0.016677,0.909567
122.18,1,Chorus,1,0.016677,0.909567
122.20,1,Chorus,1,0.016677,0.909567
122.22,1,Chorus,1,0.016678,0.90957
122.24,1,Chorus,1,0.016678,0.909565
122.26,1,Chorus,1,0.016678,0.909565
122.28,1,Chorus,1,0.016682,0.909569
122.30,1,Chorus,2,0.01668,0.909573
122.32,1,Chorus,2,0.01668,0.909573
122.34,1,Chorus,2,0.016674,0.909567
122.36,1,Chorus,2,0.016668,0.909572
122.38,1,Chorus,2,0.016668,0.909572
122.40,1,Chorus,2,0.016675,0.909564
122.42,1,Chorus,2,0.016683,0.909567
122.44,1,Chorus,2,0.016683,0.909567
122.46,1,Chorus,2,0.016678,0.909564
122.48,1,Chorus,2,0.016678,0.909559
122.50,1,Chorus,2,0.016678,0.909559
122.52,1,Chorus,2,0.016674,0.909564
122.54,1,Chorus,2,0.016678,0.90957
122.56,1,Chorus,2,0.016678,0.90957
122.58,1,Chorus,2,0.0167,0.909569
122.60,1,Chorus,2,0.016708,0.909571
122.62,1,Chorus,2,0.016708,0.909571
122.64,1,Chorus,2,0.016714,0.909574
122.66,1,Chorus,2,0.016722,0.909579
122.68,1,Chorus,2,0.016722,0.909579
122.70,1,Chorus,2,0.016736,0.909579
122.72,1,Chorus,2,0.016736,0.909583
122.74,1,Chorus,2,0.016736,0.909583
122.76,1,Chorus,3,0.016735,0.909592
122.78,1,Chorus,3,0.016737,0.909589
122.80,1,Chorus,3,0.016737,0.909589
122.82,1,Chorus,3,0.016738,0.909589
122.84,1,Chorus,3,0.016737,0.909591
122.86,1,Chorus,3,0.016737,0.909591
122.88,1,Chorus,3,0.016744,0.909591
122.90,1,Chorus,3,0.016738,0.909594
122.92,1,Chorus,3,0.016738,0.909594
122.94,1,Chorus,3,0.016744,0.909587
122.96,1,Chorus,3,0.016755,0.909591
122.98,1,Chorus,3,0.016755,0.909591
123.00,1,Chorus,3,0.016755,0.909597
123.02,1,Chorus,3,0.016788,0.909624
123.04,1,Chorus,3,0.016788,0.909624
123.06,1,Chorus,3,0.016816,0.909632
123.08,1,Chorus,3,0.016827,0.909638
123.10,1,Chorus,3,0.016827,0.909638
123.12,1,Chorus,3,0.016827,0.909697
123.14,1,Chorus,3,0.016839,0.909741
123.16,1,Chorus,3,0.016839,0.909741
123.18,1,Chorus,3,0.016845,0.909765
123.20,1,Chorus,3,0.016837,0.909803
123.22,1,Chorus,4,0.016837,0.909803
123.24,1,Chorus,4,0.016842,0.90982
123.26,1,Chorus,4,0.016836,0.909848
123.28,1,Chorus,4,0.016836,0.909848
123.30,1,Chorus,4,0.016842,0.909897
123.32,1,Chorus,4,0.016843,0.909907
123.34,1,Chorus,4,0.016843,0.909907
123.36,1,Chorus,4,0.016844,0.909919
123.38,1,Chorus,4,0.016846,0.909936
123.40,1,Chorus,4,0.016846,0.909936
123.42,1,Chorus,4,0.016843,0.909944
123.44,1,Chorus,4,0.016843,0.90995
123.46,1,Chorus,4,0.016843,0.90995
123.48,1,Chorus,4,0.016835,0.909948
123.50,1,Chorus,4,0.016843,0.909947
123.52,1,Chorus,4,0.016843,0.909947
123.54,1,Chorus,4,0.016838,0.909945
123.56,1,Chorus,4,0.016829,0.909948
123.58,1,Chorus,4,0.016829,0.909948
123.60,1,Chorus,4,0.016826,0.909951
123.62,1,Chorus,4,0.016817,0.90995
123.64,1,Chorus,4,0.016817,0.90995
123.66,1,Chorus,4,0.016803,0.909954
123.68,1,Chorus,1,0.0168,0.909977
123.70,1,Chorus,1,0.0168,0.909977
123.72,1,Chorus,1,0.016802,0.910009
123.74,1,Chorus,1,0.01679,0.910034
123.76,1,Chorus,1,0.01679,0.910034
123.78,1,Chorus,1,0.016802,0.910052
123.80,1,Chorus,1,0.016785,0.910066
123.82,1,Chorus,1,0.016785,0.910066
123.84,1,Chorus,1,0.016784,0.91007
123.86,1,Chorus,1,0.016787,0.910067
123.88,1,Chorus,1,0.016787,0.910067
123.90,1,Chorus,1,0.016788,0.910063
123.92,1,Chorus,1,0.016787,0.910061
123.94,1,Chorus,1,0.016787,0.910061
123.96,1,Chorus,1,0.016788,0.910067
123.98,1,Chorus,1,0.016785,0.910076
124.00,1,Chorus,1,0.016785,0.910076
124.02,1,Chorus,1,0.016777,0.910126
124.04,1,Chorus,1,0.016776,0.910131
124.06,1,Chorus,1,0.016776,0.910131
124.08,1,Chorus,1,0.016768,0.91014
124.10,1,Chorus,1,0.016779,0.910141
124.12,1,Chorus,1,0.016779,0.910141
124.14,1,Chorus,2,0.016777,0.910162
124.16,1,Chorus,2,0.016783,0.910169
124.18,1,Chorus,2,0.016783,0.910169
124.20,1,Chorus,2,0.016791,0.910174
124.22,1,Chorus,2,0.016791,0.910191
124.24,1,Chorus,2,0.016791,0.910191
124.26,1,Chorus,2,0.016786,0.910195
124.28,1,Chorus,2,0.016786,0.910206
124.30,1,Chorus,2,0.016786,0.910206
124.32,1,Chorus,2,0.016784,0.910207
124.34,1,Chorus,2,0.016788,0.910213
124.36,1,Chorus,2,0.016788,0.910213
124.38,1,Chorus,2,0.016792,0.910216
124.40,1,Chorus,2,0.016791,0.91021
124.42,1,Chorus,2,0.016791,0.91021
124.44,1,Chorus,2,0.016795,0.910212
124.46,1,Chorus,2,0.016794,0.910216
124.48,1,Chorus,2,0.016794,0.910216
124.50,1,Chorus,2,0.016794,0.910213
124.52,1,Chorus,2,0.016792,0.910221
124.54,1,Chorus,2,0.016792,0.910221
124.56,1,Chorus,2,0.016763,0.910216
124.58,1,Chorus,2,0.016792,0.910213
124.60,1,Chorus,3,0.016792,0.910213
124.62,1,Chorus,3,0.016794,0.910213
124.64,1,Chorus,3,0.016795,0.91021
124.66,1,Chorus,3,0.016795,0.91021
124.68,1,Chorus,3,0.016789,0.910212
124.70,1,Chorus,3,0.016798,0.910209
124.72,1,Chorus,3,0.016798,0.910209
124.74,1,Chorus,3,0.016781,0.910209
124.76,1,Chorus,3,0.016784,0.910212
124.78,1,Chorus,3,0.016784,0.910212
124.80,1,Chorus,3,0.016792,0.910207
124.82,1,Chorus,3,0.016791,0.910216
124.84,1,Chorus,3,0.016791,0.910216
124.86,1,Chorus,3,0.016783,0.910246
124.88,1,Chorus,3,0.016793,0.910274
124.90,1,Chorus,3,0.016793,0.910274
124.92,1,Chorus,3,0.016801,0.910274
124.94,1,Chorus,3,0.016796,0.910275
124.96,1,Chorus,3,0.016796,0.910275
124.98,1,Chorus,3,0.016796,0.910282
125.00,1,Chorus,3,0.016795,0.910308
125.02,1,Chorus,3,0.016795,0.910308
125.04,1,Chorus,3,0.016794,0.910322
125.06,1,Chorus,4,0.016796,0.910464
125.08,1,Chorus,4,0.016796,0.910464
125.10,1,Chorus,4,0.023056,0.891734
125.12,1,Chorus,4,0.038069,0.852448
125.14,1,Chorus,4,0.038069,0.852448
125.16,1,Chorus,4,0.054065,0.833158
125.18,1,Chorus,4,0.072106,0.80804
125.20,1,Chorus,4,0.072106,0.80804
125.22,1,Chorus,4,0.107906,0.768643
125.24,1,Chorus,4,0.118777,0.767586
125.26,1,Chorus,4,0.118777,0.767586
125.28,1,Chorus,4,0.144985,0.740955
125.30,1,Chorus,4,0.167067,0.716423
125.32,1,Chorus,4,0.167067,0.716423
125.34,1,Chorus,4,0.176957,0.708626
125.36,1,Chorus,4,0.188507,0.693401
125.38,1,Chorus,4,0.188507,0.693401
125.40,1,Chorus,4,0.208039,0.655541
125.42,1,Chorus,4,0.224917,0.585621
125.44,1,Chorus,4,0.224917,0.585621
125.46,1,Chorus,4,0.194805,0.447208
125.48,1,Chorus,4,0.161999,0.132751
125.50,1,Chorus,4,0.161999,0.132751
125.52,1,Chorus,1,0.148683,-0.152282
125.54,1,Chorus,1,0.151744,-0.522564
125.56,1,Chorus,1,0.151744,-0.522564
125.58,1,Chorus,1,0.156535,-0.756032
125.60,1,Chorus,1,0.156538,-0.826891
125.62,1,Chorus,1,0.156538,-0.826891
125.64,1,Chorus,1,0.160251,-0.883125
125.66,1,Chorus,1,0.159807,-0.883442
125.68,1,Chorus,1,0.159807,-0.883442
125.70,1,Chorus,1,0.160605,-0.880484
125.72,1,Chorus,1,0.161932,-0.879024
125.74,1,Chorus,1,0.161932,-0.879024
125.76,1,Chorus,1,0.160247,-0.876765
125.78,1,Chorus,1,0.159273,-0.872026
125.80,1,Chorus,1,0.159273,-0.872026
125.82,1,Chorus,1,0.160421,-0.873841
125.84,1,Chorus,1,0.159626,-0.872379
125.86,1,Chorus,1,0.159626,-0.872379
125.88,1,Chorus,1,0.159184,-0.871974
125.90,1,Chorus,1,0.159805,-0.877422
125.92,1,Chorus,1,0.159805,-0.877422
125.94,1,Chorus,1,0.159098,-0.876009
125.96,1,Chorus,1,0.160864,-0.875656
125.98,1,Chorus,1,0.160864,-0.875656
126.00,1,Chorus,2,0.161398,-0.877519
126.02,1,Chorus,2,0.160072,-0.876857
126.04,1,Chorus,2,0.160072,-0.876857
126.06,1,Chorus,2,0.160428,-0.88092
126.08,1,Chorus,2,0.159896,-0.876941
126.10,1,Chorus,2,0.159896,-0.876941
126.12,1,Chorus,2,0.159629,-0.872214
126.14,1,Chorus,2,0.158215,-0.867793
126.16,1,Chorus,2,0.158215,-0.867793
126.18,1,Chorus,2,0.134328,-0.810503
126.20,1,Chorus,2,0.131213,-0.761613
126.22,1,Chorus,2,0.131213,-0.761613
126.24,1,Chorus,2,0.131971,-0.646316
126.26,1,Chorus,2,0.133012,-0.530377
126.28,1,Chorus,2,0.133012,-0.530377
126.30,1,Chorus,2,0.13284,-0.383291
126.32,1,Chorus,2,0.298627,-0.128497
126.34,1,Chorus,2,0.298627,-0.128497
126.36,1,Chorus,2,0.645727,0.103214
126.38,1,Chorus,2,0.801281,0.210802
126.40,1,Chorus,2,0.801281,0.210802
126.42,1,Chorus,2,1.048061,0.293038
126.44,1,Chorus,2,1.153093,0.30503
126.46,1,Chorus,3,1.153093,0.30503
126.48,1,Chorus,3,1.180943,0.308114
126.50,1,Chorus,3,1.177662,0.307394
126.52,1,Chorus,3,1.177662,0.307394
126.54,1,Chorus,3,1.173707,0.307692
126.56,1,Chorus,3,1.171931,0.308773
126.58,1,Chorus,3,1.171931,0.308773
126.60,1,Chorus,3,1.163357,0.313548
126.62,1,Chorus,3,1.167329,0.311
126.64,1,Chorus,3,1.167329,0.311
126.66,1,Chorus,3,1.166599,0.310428
126.68,1,Chorus,3,1.167647,0.310682
126.70,1,Chorus,3,1.167647,0.310682
126.72,1,Chorus,3,1.170223,0.309605
126.74,1,Chorus,3,1.173379,0.307498
126.76,1,Chorus,3,1.173379,0.307498
126.78,1,Chorus,3,1.175387,0.307432
126.80,1,Chorus,3,1.178271,0.308267
126.82,1,Chorus,3,1.178271,0.308267
126.84,1,Chorus,3,1.180282,0.3082
126.86,1,Chorus,3,1.180075,0.308969
126.88,1,Chorus,3,1.180075,0.308969
126.90,1,Chorus,3,1.181237,0.307564
126.92,1,Chorus,4,1.180179,0.307631
126.94,1,Chorus,4,1.180179,0.307631
126.96,1,Chorus,4,1.182295,0.307179
126.98,1,Chorus,4,1.182078,0.307114
127.00,1,Chorus,4,1.182078,0.307114
127.02,1,Chorus,4,1.179543,0.308585
127.04,1,Chorus,4,1.180671,0.325006
127.06,1,Chorus,4,1.180671,0.325006
127.08,1,Chorus,4,1.165656,0.328201
127.10,1,Chorus,4,1.067557,0.337191
127.12,1,Chorus,4,1.067557,0.337191
127.14,1,Chorus,4,0.968158,0.337696
127.16,1,Chorus,4,0.873684,0.337885
127.18,1,Chorus,4,0.873684,0.337885
127.20,1,Chorus,4,0.724371,0.333093
127.22,1,Chorus,4,0.612273,0.30258
127.24,1,Chorus,4,0.612273,0.30258
127.26,1,Chorus,4,0.531493,0.236558
127.28,1,Chorus,4,0.465493,0.070617
127.30,1,Chorus,4,0.465493,0.070617
127.32,1,Chorus,4,0.365798,-0.13109
127.34,1,Chorus,4,0.332832,-0.333571
127.36,1,Chorus,4,0.332832,-0.333571
127.38,1,Chorus,1,0.324164,-0.465718
127.40,1,Chorus,1,0.329975,-0.542022
127.42,1,Chorus,1,0.329975,-0.542022
127.44,1,Chorus,1,0.328225,-0.540539
127.46,1,Chorus,1,0.326816,-0.539731
127.48,1,Chorus,1,0.326816,-0.539731
127.50,1,Chorus,1,0.324927,-0.536785
127.52,1,Chorus,1,0.326709,-0.535059
127.54,1,Chorus,1,0.326709,-0.535059
127.56,1,Chorus,1,0.325389,-0.532162
127.58,1,Chorus,1,0.326567,-0.540708
127.60,1,Chorus,1,0.326567,-0.540708
127.62,1,Chorus,1,0.327155,-0.542781
127.64,1,Chorus,1,0.32735,-0.543696
127.66,1,Chorus,1,0.32735,-0.543696
127.68,1,Chorus,1,0.328029,-0.544713
127.70,1,Chorus,1,0.32842,-0.546204
127.72,1,Chorus,1,0.32842,-0.546204
127.74,1,Chorus,1,0.328276,-0.545759
127.76,1,Chorus,1,0.328276,-0.546099
127.78,1,Chorus,1,0.328276,-0.546099
127.80,1,Chorus,1,0.327937,-0.545419
127.82,1,Chorus,1,0.328812,-0.546332
127.84,1,Chorus,2,0.328812,-0.546332
127.86,1,Chorus,2,0.328327,-0.545883
127.88,1,Chorus,2,0.329543,-0.536243
127.90,1,Chorus,2,0.329543,-0.536243
127.92,1,Chorus,2,0.328717,-0.527271
127.94,1,Chorus,2,0.328862,-0.518886
127.96,1,Chorus,2,0.328862,-0.518886
127.98,1,Chorus,2,0.330129,-0.512698
128.00,1,Chorus,2,0.329983,-0.51256
128.02,1,Chorus,2,0.329983,-0.51256
128.04,1,Chorus,2,0.331203,-0.514127
128.06,1,Chorus,2,0.330171,-0.507581
128.08,1,Chorus,2,0.330171,-0.507581
128.10,1,Chorus,2,0.355905,-0.498142
128.12,1,Chorus,2,0.414721,-0.487217
128.14,1,Chorus,2,0.414721,-0.487217
128.16,1,Chorus,2,0.569119,-0.442713
128.18,1,Chorus,2,0.734239,-0.374189
128.20,1,Chorus,2,0.734239,-0.374189
128.22,1,Chorus,2,0.839488,-0.339762
128.24,1,Chorus,2,0.963445,-0.152075
128.26,1,Chorus,2,0.963445,-0.152075
128.28,1,Chorus,2,1.094571,-0.013191
128.30,1,Chorus,3,1.225292,0.12637
128.32,1,Chorus,3,1.225292,0.12637
128.34,1,Chorus,3,1.308579,0.31339
128.36,1,Chorus,3,1.35397,0.44094
128.38,1,Chorus,3,1.35397,0.44094
128.40,1,Chorus,3,1.374983,0.581017
128.42,1,Chorus,3,1.380043,0.732019
128.44,1,Chorus,3,1.380043,0.732019
128.46,1,Chorus,3,1.367131,0.874061
128.48,1,Chorus,3,1.347136,0.963939
128.50,1,Chorus,3,1.347136,0.963939
128.52,1,Chorus,3,1.286278,1.025521
128.54,1,Chorus,3,1.227117,1.056681
128.56,1,Chorus,3,1.227117,1.056681
128.58,1,Chorus,3,1.145278,1.10688
128.60,1,Chorus,3,1.043659,1.148811
128.62,1,Chorus,3,1.043659,1.148811
128.64,1,Chorus,3,0.966535,1.161167
128.66,1,Chorus,3,0.887214,1.173253
128.68,1,Chorus,3,0.887214,1.173253
128.70,1,Chorus,3,0.790156,1.182149
128.72,1,Chorus,3,0.710355,1.186019
128.74,1,Chorus,3,0.710355,1.186019
128.76,1,Chorus,4,0.606468,1.191383
128.78,1,Chorus,4,0.537369,1.198771
128.80,1,Chorus,4,0.537369,1.198771
128.82,1,Chorus,4,0.489316,1.201519
128.84,1,Chorus,4,0.402945,1.159503
128.86,1,Chorus,4,0.402945,1.159503
128.88,1,Chorus,4,0.328517,1.0991
128.90,1,Chorus,4,0.296692,1.092294
128.92,1,Chorus,4,0.296692,1.092294
128.94,1,Chorus,4,0.229583,0.922135
128.96,1,Chorus,4,0.194363,0.728565
128.98,1,Chorus,4,0.194363,0.728565
129.00,1,Chorus,4,0.187258,0.624991
129.02,1,Chorus,4,0.212951,0.403454
129.04,1,Chorus,4,0.212951,0.403454
129.06,1,Chorus,4,0.192006,0.237866
129.08,1,Chorus,4,0.200026,0.079172
129.10,1,Chorus,4,0.200026,0.079172
129.12,1,Chorus,4,0.202825,-0.089235
129.14,1,Chorus,4,0.202862,-0.280992
129.16,1,Chorus,4,0.202862,-0.280992
129.18,1,Chorus,4,0.200541,-0.469254
129.20,1,Chorus,4,0.195589,-0.605358
129.22,1,Chorus,1,0.195589,-0.605358
129.24,1,Chorus,1,0.191088,-0.630533
129.26,1,Chorus,1,0.188779,-0.679062
129.28,1,Chorus,1,0.188779,-0.679062
129.30,1,Chorus,1,0.187885,-0.719539
129.32,1,Chorus,1,0.188637,-0.778368
129.34,1,Chorus,1,0.188637,-0.778368
129.36,1,Chorus,1,0.18857,-0.821723
129.38,1,Chorus,1,0.189012,-0.890792
129.40,1,Chorus,1,0.189012,-0.890792
129.42,1,Chorus,1,0.189223,-0.894416
129.44,1,Chorus,1,0.189223,-0.893349
129.46,1,Chorus,1,0.189223,-0.893349
129.48,1,Chorus,1,0.192497,-0.897745
129.50,1,Chorus,1,0.19029,-0.892993
129.52,1,Chorus,1,0.19029,-0.892993
129.54,1,Chorus,1,0.190252,-0.895578
129.56,1,Chorus,1,0.190396,-0.893381
129.58,1,Chorus,1,0.190396,-0.893381
129.60,1,Chorus,1,0.189289,-0.89525
129.62,1,Chorus,1,0.18979,-0.893412
129.64,1,Chorus,1,0.18979,-0.893412
129.66,1,Chorus,1,0.190646,-0.89157
129.68,1,Chorus,2,0.189934,-0.890148
129.70,1,Chorus,2,0.189934,-0.890148
129.72,1,Chorus,2,0.189828,-0.890471
129.74,1,Chorus,2,0.190184,-0.889049
129.76,1,Chorus,2,0.190184,-0.889049
129.78,1,Chorus,2,0.19125,-0.887983
129.80,1,Chorus,2,0.192404,-0.88605
129.82,1,Chorus,2,0.192404,-0.88605
129.84,1,Chorus,2,0.198938,-0.82632
129.86,1,Chorus,2,0.210735,-0.768179
129.88,1,Chorus,2,0.210735,-0.768179
129.90,1,Chorus,2,0.224498,-0.660384
129.92,1,Chorus,2,0.330829,-0.554015
129.94,1,Chorus,2,0.330829,-0.554015
129.96,1,Chorus,2,0.416614,-0.421206
129.98,1,Chorus,2,0.592474,-0.18808
130.00,1,Chorus,2,0.592474,-0.18808
130.02,1,Chorus,2,0.777369,-0.075274
130.04,1,Chorus,2,0.882315,0.009795
130.06,1,Chorus,2,0.882315,0.009795
130.08,1,Chorus,2,1.052144,0.087518
130.10,1,Chorus,2,1.127578,0.112379
130.12,1,Chorus,2,1.127578,0.112379
130.14,1,Chorus,3,1.196402,0.133172
130.16,1,Chorus,3,1.213329,0.145726
130.18,1,Chorus,3,1.213329,0.145726
130.20,1,Chorus,3,1.260438,0.167787
130.22,1,Chorus,3,1.273287,0.178583
130.24,1,Chorus,3,1.273287,0.178583
130.26,1,Chorus,3,1.271556,0.184503
130.28,1,Chorus,3,1.271878,0.184825
130.30,1,Chorus,3,1.271878,0.184825
130.32,1,Chorus,3,1.270791,0.189451
130.34,1,Chorus,3,1.270669,0.190214
130.36,1,Chorus,3,1.270669,0.190214
130.38,1,Chorus,3,1.272643,0.192111
130.40,1,Chorus,3,1.272321,0.192433
130.42,1,Chorus,3,1.272321,0.192433
130.44,1,Chorus,3,1.269383,0.195037
130.46,1,Chorus,3,1.267086,0.1986
130.48,1,Chorus,3,1.267086,0.1986
130.50,1,Chorus,3,1.272713,0.203101
130.52,1,Chorus,3,1.272426,0.210847
130.54,1,Chorus,3,1.272426,0.210847
130.56,1,Chorus,3,1.274629,0.226113
130.58,1,Chorus,3,1.269575,0.247041
130.60,1,Chorus,4,1.269575,0.247041
130.62,1,Chorus,4,1.242627,0.247124
130.64,1,Chorus,4,1.200357,0.25448
130.66,1,Chorus,4,1.200357,0.25448
130.68,1,Chorus,4,1.132109,0.264184
130.70,1,Chorus,4,1.04219,0.266448
130.72,1,Chorus,4,1.04219,0.266448
130.74,1,Chorus,4,0.971236,0.26791
130.76,1,Chorus,4,0.881182,0.26741
130.78,1,Chorus,4,0.881182,0.26741
130.80,1,Chorus,4,0.771724,0.267399
130.82,1,Chorus,4,0.708636,0.263125
130.84,1,Chorus,4,0.708636,0.263125
130.86,1,Chorus,4,0.628888,0.263169
130.88,1,Chorus,4,0.57548,0.221929
130.90,1,Chorus,4,0.57548,0.221929
130.92,1,Chorus,4,0.516644,0.140303
130.94,1,Chorus,4,0.473355,0.066724
130.96,1,Chorus,4,0.473355,0.066724
130.98,1,Chorus,4,0.449495,0.019185
131.00,1,Chorus,4,0.420239,-0.10836
131.02,1,Chorus,4,0.420239,-0.10836
131.04,1,Chorus,4,0.414395,-0.200548
131.06,1,Chorus,1,0.399277,-0.278076
131.08,1,Chorus,1,0.399277,-0.278076
131.10,1,Chorus,1,0.401677,-0.367803
131.12,1,Chorus,1,0.404948,-0.422724
131.14,1,Chorus,1,0.404948,-0.422724
131.16,1,Chorus,1,0.40307,-0.480463
131.18,1,Chorus,1,0.399908,-0.497955
131.20,1,Chorus,1,0.399908,-0.497955
131.22,1,Chorus,1,0.398863,-0.508206
131.24,1,Chorus,1,0.398603,-0.51192
131.26,1,Chorus,1,0.398603,-0.51192
131.28,1,Chorus,1,0.399138,-0.550088
131.30,1,Chorus,1,0.400699,-0.605515
131.32,1,Chorus,1,0.400699,-0.605515
131.34,1,Chorus,1,0.401364,-0.624119
131.36,1,Chorus,1,0.402608,-0.628429
131.38,1,Chorus,1,0.402608,-0.628429
131.40,1,Chorus,1,0.404852,-0.630082
131.42,1,Chorus,1,0.40344,-0.632428
131.44,1,Chorus,1,0.40344,-0.632428
131.46,1,Chorus,1,0.407594,-0.637737
131.48,1,Chorus,1,0.412248,-0.637072
131.50,1,Chorus,1,0.412248,-0.637072
131.52,1,Chorus,2,0.421586,-0.627516
131.54,1,Chorus,2,0.465897,-0.612279
131.56,1,Chorus,2,0.465897,-0.612279
131.58,1,Chorus,2,0.539415,-0.584121
131.60,1,Chorus,2,0.580658,-0.563755
131.62,1,Chorus,2,0.580658,-0.563755
131.64,1,Chorus,2,0.663721,-0.552049
131.66,1,Chorus,2,0.774489,-0.507141
131.68,1,Chorus,2,0.774489,-0.507141
131.70,1,Chorus,2,0.830413,-0.486447
131.72,1,Chorus,2,0.88824,-0.381707
131.74,1,Chorus,2,0.88824,-0.381707
131.76,1,Chorus,2,0.968093,-0.339566
131.78,1,Chorus,2,0.996622,-0.188629
131.80,1,Chorus,2,0.996622,-0.188629
131.82,1,Chorus,2,1.07114,-0.045997
131.84,1,Chorus,2,1.079207,0.0123
131.86,1,Chorus,2,1.079207,0.0123
131.88,1,Chorus,2,1.140144,0.141724
131.90,1,Chorus,2,1.183523,0.300934
131.92,1,Chorus,2,1.183523,0.300934
131.94,1,Chorus,2,1.208077,0.384673
131.96,1,Chorus,2,1.202232,0.549366
131.98,1,Chorus,2,1.202232,0.549366
132.00,1,Chorus,3,1.180121,0.712639
132.02,1,Chorus,3,1.161705,0.807998
132.04,1,Chorus,3,1.161705,0.807998
132.06,1,Chorus,3,1.103794,0.91662
132.08,1,Chorus,3,0.967112,0.974744
132.10,1,Chorus,3,0.967112,0.974744
132.12,1,Chorus,3,0.871892,0.998781
132.14,1,Chorus,3,0.770644,1.033593
132.16,1,Chorus,3,0.770644,1.033593
132.18,1,Chorus,3,0.672532,1.050275
132.20,1,Chorus,3,0.595657,1.055513
132.22,1,Chorus,3,0.595657,1.055513
132.24,1,Chorus,3,0.515905,1.06201
132.26,1,Chorus,3,0.457574,1.061678
